2012.06.13,00:00,1.02630,1.03010,1.02410,1.03010,59007
2012.06.14,00:00,1.03010,1.03020,1.02250,1.02250,60410
2012.06.15,00:00,1.02250,1.02560,1.02140,1.02150,53367
2012.06.18,00:00,1.02070,1.02780,1.01910,1.02420,64436
2012.06.19,00:00,1.02410,1.02420,1.01660,1.01760,64824
2012.06.20,00:00,1.01760,1.02310,1.01580,1.01810,64427
2012.06.21,00:00,1.01820,1.02940,1.01740,1.02940,68793
2012.06.22,00:00,1.02940,1.02990,1.02410,1.02440,61883
2012.06.25,00:00,1.02700,1.03170,1.02500,1.02900,55769
2012.06.26,00:00,1.02900,1.02960,1.02320,1.02360,60500
2012.06.27,00:00,1.02370,1.02670,1.02340,1.02480,57006
2012.06.28,00:00,1.02480,1.03610,1.02310,1.03300,68093
2012.06.29,00:00,1.03300,1.03400,1.01640,1.01640,73166
2012.07.02,00:00,1.01650,1.02000,1.01540,1.01700,58182
2012.07.03,00:00,1.01700,1.01710,1.01190,1.01200,54318
2012.07.04,00:00,1.01200,1.01410,1.01180,1.01270,49675
2012.07.05,00:00,1.01280,1.01560,1.01000,1.01410,60565
2012.07.06,00:00,1.01410,1.02070,1.01390,1.01950,59055
2012.07.09,00:00,1.02040,1.02200,1.01820,1.01900,51172
2012.07.10,00:00,1.01900,1.02280,1.01650,1.02240,55370
2012.07.11,00:00,1.02240,1.02300,1.01720,1.01980,56634
2012.07.12,00:00,1.01980,1.02490,1.01760,1.01900,59810
2012.07.13,00:00,1.01890,1.02020,1.01280,1.01380,56358
2012.07.16,00:00,1.01330,1.01720,1.01280,1.01480,48915
2012.07.17,00:00,1.01480,1.01680,1.01180,1.01180,54768
2012.07.18,00:00,1.01180,1.01490,1.00990,1.01010,52227
2012.07.19,00:00,1.01010,1.01050,1.00640,1.00720,53019
2012.07.20,00:00,1.00730,1.01300,1.00690,1.01260,52790
2012.07.23,00:00,1.01390,1.02040,1.01290,1.01860,59388
2012.07.24,00:00,1.01860,1.02250,1.01570,1.02190,59874
2012.07.25,00:00,1.02190,1.02300,1.01380,1.01530,62303
2012.07.26,00:00,1.01530,1.01650,1.00620,1.00980,63580
2012.07.27,00:00,1.00990,1.01050,1.00300,1.00310,62227
2012.07.30,00:00,1.00390,1.00530,1.00130,1.00160,54688
2012.07.31,00:00,1.00150,1.00420,1.00020,1.00300,57948
2012.08.01,00:00,1.00300,1.00560,1.00020,1.00550,58690
2012.08.02,00:00,1.00550,1.00840,1.00020,1.00720,63707
2012.08.03,00:00,1.00720,1.00750,0.99790,1.00120,64438
2012.08.06,00:00,1.00140,1.00200,0.99820,1.00010,53406
2012.08.07,00:00,1.00010,1.00130,0.99620,0.99680,53982
2012.08.08,00:00,0.99680,0.99880,0.99360,0.99410,57195
2012.08.09,00:00,0.99410,0.99490,0.99090,0.99090,56000
2012.08.10,00:00,0.99100,0.99700,0.99050,0.99090,52485
2012.08.13,00:00,0.99140,0.99390,0.99040,0.99240,49581
2012.08.14,00:00,0.99240,0.99400,0.99050,0.99210,50905
2012.08.15,00:00,0.99220,0.99350,0.98860,0.98920,43112
2012.08.16,00:00,0.98920,0.98990,0.98590,0.98650,43428
2012.08.17,00:00,0.98640,0.99000,0.98610,0.98900,43224
2012.08.20,00:00,0.98890,0.99010,0.98740,0.98830,38626
2012.08.21,00:00,0.98830,0.98980,0.98410,0.98900,43412
2012.08.22,00:00,0.98910,0.99470,0.98880,0.99130,48021
2012.08.23,00:00,0.99130,0.99480,0.98840,0.99370,49474
2012.08.24,00:00,0.99370,0.99470,0.99030,0.99210,45848
2012.08.27,00:00,0.99240,0.99240,0.98890,0.99060,33001
2012.08.28,00:00,0.99060,0.99170,0.98420,0.98810,42114
2012.08.29,00:00,0.98810,0.98980,0.98650,0.98920,36863
2012.08.30,00:00,0.98930,0.99310,0.98890,0.99240,39711
2012.08.31,00:00,0.99230,0.99290,0.98510,0.98610,51169
2012.09.03,00:00,0.98770,0.98780,0.98500,0.98580,37689
2012.09.04,00:00,0.98570,0.98740,0.98420,0.98580,46312
2012.09.05,00:00,0.98580,0.99180,0.98550,0.99030,51301
