Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2015,12,2,1.33569000,1.34074000,1.33082000,1.33427000,142941,0.99919122,1.33561031,1.33879076,1.34277370,1.34725695,1.32140824,1.32582015,1.32976451,1.33293104
2015,12,1,1.33603000,1.33974000,1.33096000,1.33569000,113447,1.00106425,1.33703174,1.34021557,1.34420275,1.34869077,1.32281455,1.32723116,1.33117971,1.33434961
2015,11,30,1.33602000,1.33928000,1.33120000,1.33610000,105069,1.00030696,1.33744215,1.34062696,1.34461536,1.34910476,1.32322060,1.32763856,1.33158833,1.33475920
2015,11,27,1.32903000,1.33759000,1.32885000,1.33667000,96742,1.00042661,1.33801272,1.34119889,1.34518900,1.34968031,1.32378511,1.32820495,1.33215640,1.33532863
2015,11,26,1.32887000,1.33242000,1.32842000,1.32924000,133151,0.99444141,1.33057526,1.33374372,1.33771164,1.34217799,1.31642673,1.32082201,1.32475149,1.32790608
2015,11,25,1.33030000,1.33391000,1.32802000,1.32880000,130819,0.99966898,1.33013481,1.33330222,1.33726884,1.34173370,1.31599097,1.32038479,1.32431298,1.32746652
2015,11,24,1.33646000,1.33773000,1.32842000,1.33037000,137145,1.00118152,1.33170639,1.33487754,1.33884885,1.34331899,1.31754584,1.32194485,1.32587768,1.32903495
2015,11,23,1.33300000,1.34357000,1.33268000,1.33644000,118821,1.00456264,1.33778249,1.34096811,1.34495753,1.34944807,1.32355732,1.32797641,1.33192718,1.33509886
2015,11,20,1.32837000,1.33559000,1.32703000,1.33443000,124764,0.99849600,1.33577047,1.33895130,1.34293472,1.34741850,1.32156670,1.32597914,1.32992397,1.33309087
2015,11,19,1.33017000,1.33135000,1.32464000,1.32837000,115294,0.99545874,1.32970438,1.33287077,1.33683610,1.34129952,1.31556512,1.31995752,1.32388443,1.32703696
2015,11,18,1.33210000,1.33687000,1.32981000,1.33023000,137696,1.00140021,1.33156625,1.33473707,1.33870795,1.34317762,1.31740719,1.32180574,1.32573815,1.32889509
2015,11,17,1.33299000,1.33440000,1.32973000,1.33210000,130350,1.00140577,1.33343813,1.33661341,1.34058987,1.34506583,1.31925916,1.32366389,1.32760183,1.33076321
2015,11,16,1.33010000,1.33707000,1.32899000,1.33316000,127987,1.00079574,1.33449919,1.33767700,1.34165663,1.34613614,1.32030894,1.32471718,1.32865826,1.33182215
2015,11,13,1.32904000,1.33495000,1.32669000,1.33104000,151656,0.99840979,1.33237706,1.33554981,1.33952312,1.34399551,1.31820938,1.32261061,1.32654541,1.32970428
2015,11,12,1.32622000,1.33409000,1.32245000,1.32896000,117368,0.99843731,1.33029498,1.33346277,1.33742986,1.34189526,1.31614943,1.32054378,1.32447244,1.32762636
2015,11,11,1.32740000,1.32835000,1.32322000,1.32622000,129255,0.99793824,1.32755222,1.33071348,1.33467240,1.33912859,1.31343584,1.31782113,1.32174169,1.32488911
2015,11,10,1.32860000,1.32972000,1.32448000,1.32748000,127028,1.00095007,1.32881349,1.33197775,1.33594043,1.34040086,1.31468369,1.31907315,1.32299744,1.32614785
2015,11,9,1.33021000,1.33100000,1.32455000,1.32857000,141092,1.00082110,1.32990458,1.33307145,1.33703737,1.34150147,1.31576319,1.32015625,1.32408375,1.32723676
2015,11,6,1.31694000,1.33178000,1.31569000,1.33030000,155385,1.00130215,1.33163632,1.33480731,1.33877840,1.34324830,1.31747651,1.32187529,1.32580791,1.32896502
2015,11,5,1.31486000,1.31864000,1.31407000,1.31694000,151951,0.98995715,1.31826290,1.32140204,1.32533325,1.32975827,1.30424530,1.30859990,1.31249303,1.31561843
2015,11,4,1.30598000,1.31918000,1.30450000,1.31490000,149981,0.99845095,1.31622085,1.31935513,1.32328025,1.32769841,1.30222496,1.30657282,1.31045991,1.31358047
2015,11,3,1.30934000,1.31652000,1.30380000,1.30594000,131001,0.99318579,1.30725185,1.31036477,1.31426315,1.31865120,1.29335133,1.29766956,1.30153017,1.30462947
2015,11,2,1.30720000,1.31164000,1.30630000,1.30934000,166967,1.00260349,1.31065527,1.31377629,1.31768481,1.32208429,1.29671856,1.30104803,1.30491869,1.30802605
2015,10,30,1.31715000,1.31927000,1.30555000,1.30757000,169156,0.99864817,1.30888349,1.31200029,1.31590353,1.32029707,1.29496562,1.29928924,1.30315467,1.30625783
2015,10,29,1.31898000,1.32381000,1.31330000,1.31715000,179857,1.00732657,1.31847311,1.32161275,1.32554459,1.32997031,1.30445327,1.30880857,1.31270232,1.31582822
2015,10,28,1.32680000,1.32795000,1.30897000,1.31892000,151620,1.00134381,1.32024489,1.32338875,1.32732587,1.33175754,1.30620621,1.31056736,1.31446634,1.31759644
2015,10,27,1.31516000,1.32723000,1.31516000,1.32675000,136398,1.00593668,1.32808276,1.33124528,1.33520577,1.33966375,1.31396073,1.31834778,1.32226990,1.32541858
2015,10,26,1.31571000,1.31836000,1.31209000,1.31520000,171002,0.99129452,1.31652115,1.31965615,1.32358216,1.32800133,1.30252207,1.30687092,1.31075890,1.31388017
2015,10,23,1.30875000,1.31981000,1.30399000,1.31635000,167250,1.00087439,1.31767231,1.32081004,1.32473949,1.32916252,1.30366098,1.30801364,1.31190502,1.31502902
2015,10,22,1.31379000,1.31598000,1.30837000,1.30878000,130510,0.99424925,1.31009470,1.31321439,1.31712125,1.32151884,1.29616395,1.30049158,1.30436058,1.30746662
2015,10,21,1.29794000,1.31421000,1.29685000,1.31378000,113679,1.00382035,1.31509973,1.31823133,1.32215311,1.32656751,1.30111576,1.30545991,1.30934370,1.31246160
2015,10,20,1.30175000,1.30475000,1.29353000,1.29797000,96540,0.98796602,1.29927385,1.30236777,1.30624235,1.31060363,1.28545816,1.28975004,1.29358708,1.29666746
2015,10,19,1.29008000,1.30283000,1.29003000,1.30181000,108817,1.00295847,1.30311770,1.30622078,1.31010682,1.31448100,1.28926114,1.29356572,1.29741412,1.30050361
2015,10,16,1.28637000,1.29392000,1.28520000,1.29063000,131749,0.99141196,1.29192647,1.29500290,1.29885557,1.30319218,1.27818891,1.28245652,1.28627187,1.28933483
2015,10,15,1.29358000,1.29483000,1.28321000,1.28637000,151243,0.99669929,1.28766219,1.29072846,1.29456842,1.29889072,1.27396998,1.27822350,1.28202625,1.28507910
2015,10,14,1.30383000,1.30390000,1.29113000,1.29358000,143519,1.00560492,1.29487944,1.29796289,1.30182437,1.30617090,1.28111048,1.28538784,1.28921191,1.29228187
2015,10,13,1.29966000,1.30801000,1.29563000,1.30376000,125801,1.00786963,1.30506966,1.30817738,1.31206925,1.31644998,1.29119234,1.29550337,1.29935753,1.30245165
2015,10,12,1.29596000,1.30109000,1.29013000,1.29965000,151948,0.99684758,1.30095553,1.30405346,1.30793306,1.31229998,1.28712196,1.29141940,1.29526141,1.29834578
2015,10,9,1.30153000,1.30210000,1.29007000,1.29422000,162729,0.99582195,1.29552008,1.29860506,1.30246845,1.30681712,1.28174431,1.28602379,1.28984975,1.29292123
2015,10,8,1.30566000,1.30740000,1.29788000,1.30148000,168095,1.00560956,1.30278737,1.30588966,1.30977472,1.31414779,1.28893432,1.29323781,1.29708523,1.30017394
2015,10,7,1.30335000,1.30719000,1.29717000,1.30566000,163544,1.00321173,1.30697157,1.31008382,1.31398136,1.31836847,1.29307403,1.29739134,1.30125112,1.30434975
2015,10,6,1.30845000,1.31339000,1.30257000,1.30333000,169629,0.99821546,1.30463923,1.30774593,1.31163651,1.31601580,1.29076649,1.29507609,1.29892898,1.30202208
2015,10,5,1.31488000,1.31753000,1.30643000,1.30858000,110938,1.00402814,1.30989450,1.31301372,1.31691997,1.32131690,1.29596588,1.30029285,1.30416126,1.30726682
2015,10,2,1.32658000,1.32688000,1.31502000,1.31502000,120513,1.00492137,1.31634097,1.31947554,1.32340102,1.32781958,1.30234380,1.30669206,1.31057951,1.31370035
2015,10,1,1.33119000,1.33319000,1.32184000,1.32659000,126526,1.00879835,1.32792259,1.33108474,1.33504475,1.33950219,1.31380227,1.31818879,1.32211044,1.32525874
2015,9,30,1.34213000,1.34304000,1.33068000,1.33121000,125599,1.00348261,1.33254724,1.33572039,1.33969420,1.34416716,1.31837774,1.32277953,1.32671484,1.32987411
2015,9,29,1.33959000,1.34571000,1.33717000,1.34209000,107222,1.00817302,1.34343817,1.34663725,1.35064354,1.35515306,1.32915286,1.33359063,1.33755810,1.34074319
2015,9,28,1.33322000,1.33975000,1.33171000,1.33955000,112359,0.99810743,1.34089561,1.34408865,1.34808735,1.35258834,1.32663735,1.33106671,1.33502668,1.33820574
2015,9,25,1.33015000,1.33545000,1.32976000,1.33329000,132154,0.99532679,1.33462933,1.33780744,1.34178746,1.34626741,1.32043769,1.32484636,1.32878782,1.33195202
2015,9,24,1.33201000,1.34164000,1.32911000,1.33015000,115682,0.99764492,1.33148617,1.33465680,1.33862744,1.34309684,1.31732796,1.32172624,1.32565842,1.32881517
2015,9,23,1.32714000,1.33576000,1.32331000,1.33201000,109251,1.00139834,1.33334804,1.33652310,1.34049930,1.34497495,1.31917003,1.32357446,1.32751214,1.33067330
2015,9,22,1.32545000,1.32980000,1.32188000,1.32708000,116607,0.99629883,1.32841309,1.33157640,1.33553788,1.33999696,1.31428755,1.31867569,1.32259879,1.32574825
2015,9,21,1.32279000,1.32650000,1.31767000,1.32538000,136004,0.99871899,1.32671138,1.32987064,1.33382704,1.33828042,1.31260394,1.31698645,1.32090453,1.32404996
2015,9,18,1.31821000,1.32292000,1.30122000,1.32243000,123452,0.99777422,1.32375842,1.32691064,1.33085824,1.33530170,1.30968237,1.31405513,1.31796449,1.32110292
2015,9,17,1.31711000,1.32053000,1.30731000,1.31816000,105184,0.99677110,1.31948413,1.32262617,1.32656103,1.33099014,1.30545353,1.30981218,1.31370891,1.31683720
2015,9,16,1.32478000,1.32571000,1.31603000,1.31712000,114075,0.99921102,1.31844308,1.32158265,1.32551440,1.32994002,1.30442356,1.30877876,1.31267242,1.31579825
2015,9,15,1.32646000,1.32726000,1.32266000,1.32470000,110943,1.00575498,1.32603070,1.32918833,1.33314271,1.33759380,1.31193049,1.31631076,1.32022682,1.32337064
2015,9,14,1.32469000,1.32803000,1.32244000,1.32640000,124762,1.00128331,1.32773240,1.33089409,1.33485354,1.33931034,1.31361411,1.31799999,1.32192108,1.32506893
2015,9,11,1.32511000,1.33100000,1.32154000,1.32613000,161469,0.99979644,1.32746213,1.33062318,1.33458182,1.33903772,1.31334671,1.31773170,1.32165199,1.32479920
2015,9,10,1.32572000,1.32878000,1.31761000,1.32511000,91803,0.99923084,1.32644111,1.32959972,1.33355532,1.33800779,1.31233654,1.31671816,1.32063544,1.32378023
2015,9,9,1.32083000,1.32619000,1.31546000,1.32571000,85200,1.00045279,1.32704171,1.33020176,1.33415915,1.33861363,1.31293076,1.31731436,1.32123341,1.32437963
2015,9,8,1.33067000,1.33086000,1.31851000,1.32082000,78690,0.99631141,1.32214680,1.32529519,1.32923798,1.33367603,1.30808789,1.31245533,1.31635992,1.31949453
2015,9,7,1.32523000,1.33096000,1.32449000,1.33067000,107243,1.00745749,1.33200669,1.33517856,1.33915076,1.34362191,1.31784294,1.32224295,1.32617666,1.32933465
2015,9,4,1.31779000,1.32895000,1.31622000,1.32799000,120149,0.99798598,1.32932400,1.33248948,1.33645368,1.34091582,1.31518878,1.31957992,1.32350571,1.32665734
2015,9,3,1.32692000,1.32891000,1.31370000,1.31784000,145555,0.99235687,1.31916381,1.32230509,1.32623899,1.33066703,1.30513662,1.30949420,1.31338999,1.31651752
2015,9,2,1.32591000,1.33242000,1.31990000,1.32692000,138526,1.00689006,1.32825293,1.33141585,1.33537686,1.33983541,1.31412909,1.31851670,1.32243933,1.32558841
2015,9,1,1.31397000,1.32598000,1.31186000,1.32591000,106090,0.99923884,1.32724191,1.33040243,1.33436042,1.33881558,1.31312883,1.31751310,1.32143274,1.32457942
2015,8,31,1.32071000,1.33267000,1.31170000,1.31392000,128278,0.99095715,1.31523987,1.31837181,1.32229400,1.32670887,1.30125441,1.30559903,1.30948322,1.31260146
2015,8,28,1.31976000,1.33004000,1.31668000,1.32021000,121334,1.00478720,1.32153619,1.32468312,1.32862409,1.33306010,1.30748377,1.31184919,1.31575198,1.31888514
2015,8,27,1.32923000,1.33049000,1.31791000,1.31980000,133150,0.99968944,1.32112577,1.32427173,1.32821148,1.33264610,1.30707773,1.31144179,1.31534337,1.31847556
2015,8,26,1.33357000,1.33489000,1.32506000,1.32915000,132060,1.00708441,1.33048517,1.33365341,1.33762107,1.34208711,1.31633760,1.32073258,1.32466180,1.32781617
2015,8,25,1.32869000,1.33532000,1.31438000,1.33357000,169009,1.00332543,1.33490961,1.33808839,1.34206924,1.34655013,1.32071499,1.32512459,1.32906687,1.33223174
2015,8,24,1.31788000,1.32893000,1.31453000,1.32859000,130117,0.99626566,1.32992460,1.33309151,1.33705750,1.34152166,1.31578299,1.32017612,1.32410369,1.32725674
2015,8,21,1.30869000,1.31936000,1.30593000,1.31816000,120311,0.99214957,1.31948413,1.32262617,1.32656103,1.33099014,1.30545353,1.30981218,1.31370891,1.31683720
2015,8,20,1.31281000,1.31761000,1.30597000,1.30869000,116462,0.99281574,1.31000461,1.31312409,1.31703067,1.32142797,1.29607482,1.30040215,1.30427088,1.30737671
2015,8,19,1.30584000,1.31774000,1.30242000,1.31280000,102310,1.00314055,1.31411874,1.31724801,1.32116687,1.32557797,1.30014520,1.30448612,1.30836701,1.31148258
2015,8,18,1.30783000,1.31264000,1.30407000,1.30581000,104580,0.99467550,1.30712172,1.31023433,1.31413232,1.31851993,1.29322258,1.29754039,1.30140061,1.30449960
2015,8,17,1.30913000,1.31520000,1.30599000,1.30782000,119866,1.00153927,1.30913374,1.31225114,1.31615513,1.32054950,1.29521321,1.29953766,1.30340382,1.30650758
2015,8,14,1.30597000,1.30978000,1.30161000,1.30884000,129167,1.00077992,1.31015476,1.31327460,1.31718163,1.32157943,1.29622338,1.30055120,1.30442038,1.30752655
2015,8,13,1.29762000,1.30906000,1.29590000,1.30597000,151832,0.99780722,1.30728188,1.31039487,1.31429334,1.31868149,1.29338104,1.29769937,1.30156007,1.30465943
2015,8,12,1.31133000,1.31572000,1.29519000,1.29762000,140888,0.99360628,1.29892349,1.30201658,1.30589012,1.31025022,1.28511153,1.28940225,1.29323827,1.29631781
2015,8,11,1.30006000,1.31499000,1.29953000,1.31134000,101534,1.01057320,1.31265728,1.31578307,1.31969756,1.32410376,1.29869928,1.30303537,1.30691194,1.31002405
2015,8,10,1.31169000,1.31821000,1.29910000,1.30008000,122497,0.99141336,1.30138596,1.30448492,1.30836580,1.31273416,1.28754782,1.29184668,1.29568996,1.29877535
2015,8,7,1.31092000,1.31837000,1.30486000,1.31332000,116495,1.01018399,1.31463926,1.31776978,1.32169018,1.32610303,1.30066019,1.30500283,1.30888525,1.31200206
2015,8,6,1.31765000,1.31969000,1.30939000,1.31092000,124482,0.99817257,1.31223685,1.31536164,1.31927488,1.32367967,1.29828333,1.30261803,1.30649335,1.30960447
2015,8,5,1.31930000,1.32132000,1.31102000,1.31771000,129049,1.00517957,1.31903367,1.32217465,1.32610816,1.33053576,1.30500787,1.30936503,1.31326043,1.31638765
2015,8,4,1.31551000,1.32017000,1.31052000,1.31921000,110338,1.00113834,1.32053518,1.32367973,1.32761772,1.33205036,1.30649341,1.31085553,1.31475536,1.31788615
2015,8,3,1.30872000,1.31758000,1.30793000,1.31550000,129454,0.99718771,1.31682145,1.31995716,1.32388407,1.32830425,1.30281918,1.30716902,1.31105789,1.31417987
2015,7,31,1.29982000,1.30950000,1.29408000,1.30878000,100960,0.99489168,1.31009470,1.31321439,1.31712125,1.32151884,1.29616395,1.30049158,1.30436058,1.30746662
2015,7,30,1.29447000,1.30437000,1.29430000,1.29982000,104444,0.99315393,1.30112570,1.30422403,1.30810414,1.31247163,1.28729032,1.29158832,1.29543084,1.29851561
2015,7,29,1.29206000,1.29671000,1.28606000,1.29446000,96024,0.99587635,1.29576032,1.29884587,1.30270998,1.30705946,1.28198199,1.28626227,1.29008894,1.29316099
2015,7,28,1.30368000,1.30427000,1.29117000,1.29206000,93457,0.99814595,1.29335791,1.29643774,1.30029468,1.30463610,1.27960513,1.28387747,1.28769704,1.29076339
2015,7,27,1.30325000,1.30552000,1.29788000,1.30368000,86978,1.00899339,1.30498958,1.30809711,1.31198874,1.31636920,1.29111312,1.29542388,1.29927780,1.30237173
2015,7,24,1.30359000,1.31027000,1.30171000,1.30367000,94795,0.99999233,1.30497957,1.30808708,1.31197868,1.31635911,1.29110321,1.29541394,1.29926784,1.30236174
2015,7,23,1.30279000,1.30476000,1.29463000,1.30368000,83461,1.00000767,1.30498958,1.30809711,1.31198874,1.31636920,1.29111312,1.29542388,1.29927780,1.30237173
2015,7,22,1.29452000,1.30526000,1.29367000,1.30293000,100767,0.99942471,1.30423883,1.30734457,1.31123396,1.31561190,1.29037035,1.29467863,1.29853033,1.30162249
2015,7,21,1.29928000,1.30128000,1.29165000,1.29459000,92309,0.99359904,1.29589045,1.29897631,1.30284081,1.30719073,1.28211074,1.28639144,1.29021850,1.29329086
2015,7,20,1.29731000,1.30241000,1.29525000,1.29928000,87210,1.00362277,1.30058516,1.30368221,1.30756070,1.31192638,1.28675553,1.29105174,1.29489266,1.29797615
2015,7,17,1.29569000,1.30077000,1.29476000,1.29707000,99582,0.99829906,1.29837294,1.30146472,1.30533661,1.30969486,1.28456683,1.28885574,1.29269012,1.29576837
2015,7,16,1.29134000,1.29695000,1.29051000,1.29573000,109839,0.99896690,1.29703160,1.30012018,1.30398807,1.30834182,1.28323975,1.28752422,1.29135465,1.29442971
2015,7,15,1.27278000,1.29581000,1.27229000,1.29138000,98155,0.99664282,1.29267723,1.29575544,1.29961035,1.30394948,1.27893168,1.28320177,1.28701934,1.29008408
2015,7,14,1.27400000,1.28048000,1.27168000,1.27278000,92433,0.98559680,1.27405854,1.27709242,1.28089181,1.28516844,1.26051098,1.26471956,1.26848214,1.27150274
2015,7,13,1.26990000,1.27901000,1.26802000,1.27406000,99653,1.00100567,1.27533983,1.27837676,1.28217997,1.28646090,1.26177864,1.26599146,1.26975782,1.27278146
2015,7,10,1.27066000,1.27532000,1.26546000,1.26552000,98650,0.99329702,1.26679125,1.26980782,1.27358554,1.27783778,1.25332096,1.25750554,1.26124666,1.26425003
2015,7,9,1.27456000,1.27460000,1.26661000,1.27066000,111731,1.00406157,1.27193641,1.27496524,1.27875830,1.28302781,1.25841141,1.26261299,1.26636930,1.26938487
2015,7,8,1.27037000,1.27679000,1.26885000,1.27458000,108275,1.00308501,1.27586035,1.27889852,1.28270328,1.28698596,1.26229363,1.26650817,1.27027607,1.27330094
2015,7,7,1.26505000,1.27796000,1.26440000,1.27049000,95108,0.99679110,1.27176624,1.27479466,1.27858721,1.28285615,1.25824305,1.26244407,1.26619988,1.26921504
2015,7,6,1.25922000,1.26636000,1.25632000,1.26508000,65009,0.99574180,1.26635081,1.26936633,1.27314273,1.27739349,1.25288520,1.25706833,1.26080814,1.26381047
2015,7,3,1.25387000,1.26024000,1.25382000,1.25676000,81314,0.99342334,1.25802245,1.26101814,1.26476971,1.26899251,1.24464540,1.24880102,1.25251624,1.25549882
2015,7,2,1.25891000,1.26332000,1.25378000,1.25385000,68918,0.99768452,1.25510953,1.25809828,1.26184116,1.26605419,1.24176345,1.24590945,1.24961607,1.25259174
2015,7,1,1.24932000,1.25976000,1.24752000,1.25891000,89990,1.00403557,1.26017461,1.26317542,1.26693341,1.27116344,1.24677468,1.25093740,1.25465898,1.25764666
2015,6,30,1.24024000,1.24999000,1.23628000,1.24932000,95345,0.99238230,1.25057498,1.25355293,1.25728229,1.26148010,1.23727712,1.24140814,1.24510136,1.24806628
2015,6,29,1.23340000,1.24124000,1.23038000,1.24023000,63195,0.99272404,1.24147584,1.24443213,1.24813436,1.25230162,1.22827474,1.23237570,1.23604206,1.23898541
2015,6,26,1.23256000,1.23975000,1.23060000,1.23127000,69619,0.99277553,1.23250684,1.23544177,1.23911725,1.24325441,1.21940112,1.22347244,1.22711231,1.23003440
2015,6,25,1.23821000,1.23993000,1.23119000,1.23273000,76697,1.00118577,1.23396831,1.23690672,1.24058656,1.24472862,1.22084704,1.22492320,1.22856738,1.23149293
2015,6,24,1.23256000,1.24228000,1.22766000,1.23817000,77990,1.00441297,1.23941377,1.24236515,1.24606123,1.25022157,1.22623460,1.23032875,1.23398901,1.23692747
2015,6,23,1.23083000,1.23825000,1.23076000,1.23256000,72905,0.99546912,1.23379814,1.23673615,1.24041547,1.24455697,1.22067868,1.22475428,1.22839796,1.23132310
2015,6,22,1.22540000,1.23289000,1.22182000,1.23090000,66059,0.99865321,1.23213647,1.23507052,1.23874489,1.24288081,1.21903468,1.22310479,1.22674356,1.22966477
2015,6,19,1.22216000,1.22955000,1.22152000,1.22635000,86910,0.99630352,1.22758190,1.23050510,1.23416589,1.23828652,1.21452854,1.21858360,1.22220893,1.22511934
2015,6,18,1.22267000,1.22503000,1.21276000,1.22217000,77081,0.99659151,1.22339770,1.22631094,1.22995925,1.23406584,1.21038884,1.21443007,1.21804304,1.22094353
2015,6,17,1.22917000,1.23462000,1.22207000,1.22269000,63432,1.00042547,1.22391822,1.22683270,1.23048257,1.23459090,1.21090382,1.21494678,1.21856128,1.22146301
2015,6,16,1.23237000,1.23465000,1.22836000,1.22940000,71583,1.00548790,1.23063496,1.23356544,1.23723533,1.24136621,1.21754914,1.22161429,1.22524863,1.22816627
2015,6,15,1.23078000,1.23604000,1.22973000,1.23237000,78620,1.00241581,1.23360795,1.23654550,1.24022426,1.24436512,1.22049051,1.22456548,1.22820860,1.23113329
2015,6,12,1.22915000,1.23470000,1.22774000,1.23069000,95728,0.99863677,1.23192626,1.23485981,1.23853356,1.24266876,1.21882671,1.22289612,1.22653427,1.22945498
2015,6,11,1.22537000,1.23541000,1.22532000,1.22916000,111820,0.99875679,1.23039472,1.23332463,1.23699380,1.24112387,1.21731145,1.22137581,1.22500944,1.22792652
2015,6,10,1.23359000,1.23520000,1.22019000,1.22535000,95682,0.99690032,1.22658090,1.22950172,1.23315952,1.23727679,1.21353818,1.21758994,1.22121230,1.22412034
2015,6,9,1.24093000,1.24417000,1.23071000,1.23349000,88651,1.00664300,1.23472907,1.23766930,1.24135140,1.24549602,1.22159972,1.22567839,1.22932482,1.23225217
2015,6,8,1.24323000,1.24725000,1.23831000,1.24091000,98700,1.00601545,1.24215653,1.24511444,1.24881869,1.25298824,1.22894819,1.23305140,1.23671976,1.23966472
2015,6,5,1.25025000,1.25624000,1.24351000,1.24393000,93438,1.00243370,1.24517956,1.24814467,1.25185794,1.25603763,1.23193908,1.23605227,1.23972956,1.24268169
2015,6,4,1.24501000,1.25033000,1.24364000,1.25008000,98467,1.00494401,1.25133574,1.25431551,1.25804713,1.26224749,1.23802980,1.24216332,1.24585880,1.24882552
2015,6,3,1.23997000,1.25095000,1.23851000,1.24501000,99306,0.99594426,1.24626065,1.24922833,1.25294482,1.25712815,1.23300867,1.23712543,1.24080592,1.24376061
2015,6,2,1.25210000,1.25349000,1.23673000,1.24005000,82467,0.99601610,1.24129566,1.24425152,1.24795321,1.25211987,1.22809648,1.23219684,1.23586266,1.23880559
2015,6,1,1.24390000,1.25629000,1.24378000,1.25210000,94095,1.00971735,1.25335777,1.25634235,1.26008001,1.26428716,1.24003032,1.24417053,1.24787197,1.25084349
2015,5,29,1.24344000,1.25269000,1.24109000,1.24379000,101384,0.99336315,1.24503942,1.24800419,1.25171705,1.25589627,1.23180043,1.23591316,1.23959004,1.24254183
2015,5,28,1.24505000,1.25382000,1.24222000,1.24345000,85428,0.99972664,1.24469908,1.24766304,1.25137488,1.25555296,1.23146371,1.23557531,1.23925118,1.24220217
2015,5,27,1.24333000,1.24919000,1.23952000,1.24506000,82175,1.00129478,1.24631070,1.24927850,1.25299514,1.25717863,1.23305819,1.23717511,1.24085575,1.24381056
2015,5,26,1.23108000,1.24475000,1.23050000,1.24333000,34211,0.99861051,1.24457896,1.24754264,1.25125411,1.25543179,1.23134486,1.23545607,1.23913159,1.24208230
2015,5,25,1.22833000,1.23183000,1.22755000,1.23106000,77615,0.99013134,1.23229663,1.23523106,1.23890591,1.24304237,1.21919314,1.22326377,1.22690302,1.22982461
2015,5,22,1.21976000,1.23218000,1.21729000,1.22762000,74809,0.99720566,1.22885318,1.23177941,1.23544399,1.23956888,1.21578630,1.21984556,1.22347464,1.22638806
2015,5,21,1.22076000,1.22425000,1.21712000,1.21976000,85569,0.99359737,1.22098528,1.22389278,1.22753389,1.23163238,1.20800207,1.21203534,1.21564118,1.21853595
2015,5,20,1.22315000,1.22560000,1.21678000,1.22076000,80614,1.00081983,1.22198629,1.22489616,1.22854027,1.23264211,1.20899243,1.21302900,1.21663780,1.21953494
2015,5,19,1.21588000,1.22499000,1.21294000,1.22315000,62360,1.00195780,1.22437869,1.22729426,1.23094550,1.23505537,1.21135939,1.21540387,1.21901973,1.22192255
2015,5,18,1.20002000,1.21708000,1.20002000,1.21590000,74576,0.99407268,1.21712140,1.22001970,1.22364929,1.22773481,1.20417928,1.20819978,1.21179421,1.21467982
2015,5,15,1.19818000,1.20671000,1.19800000,1.20110000,77712,0.98782795,1.20230654,1.20516955,1.20875497,1.21279075,1.18952194,1.19349351,1.19704419,1.19989467
2015,5,14,1.19563000,1.20060000,1.19195000,1.19820000,74985,0.99758555,1.19940362,1.20225973,1.20583649,1.20986253,1.18664989,1.19061187,1.19415398,1.19699758
2015,5,13,1.20180000,1.20283000,1.19284000,1.19567000,65915,0.99788850,1.19687108,1.19972116,1.20329036,1.20730790,1.18414428,1.18809790,1.19163252,1.19447012
2015,5,12,1.21021000,1.21070000,1.19784000,1.20176000,59565,1.00509338,1.20296720,1.20583179,1.20941918,1.21345718,1.19017558,1.19414933,1.19770196,1.20055401
2015,5,11,1.20756000,1.21443000,1.20647000,1.21021000,92842,1.00703135,1.21142569,1.21431042,1.21792303,1.22198942,1.19854412,1.20254582,1.20612343,1.20899553
2015,5,8,1.21278000,1.21454000,1.20454000,1.20708000,87382,0.99741367,1.20829254,1.21116981,1.21477308,1.21882896,1.19544430,1.19943564,1.20300400,1.20586867
2015,5,7,1.20477000,1.21630000,1.20339000,1.21259000,92750,1.00456473,1.21380808,1.21669848,1.22031820,1.22439259,1.20090118,1.20491074,1.20849539,1.21137314
2015,5,6,1.20681000,1.20875000,1.19406000,1.20477000,81111,0.99355099,1.20598022,1.20885199,1.21244836,1.21649647,1.19315656,1.19714027,1.20070180,1.20356099
2015,5,5,1.20945000,1.21313000,1.20022000,1.20681000,57112,1.00169327,1.20802227,1.21089890,1.21450136,1.21855633,1.19517690,1.19916735,1.20273491,1.20559894
2015,5,4,1.21520000,1.21810000,1.20878000,1.20951000,73304,1.00223730,1.21072498,1.21360805,1.21721857,1.22128261,1.19785087,1.20185025,1.20542579,1.20829623
2015,5,1,1.20748000,1.22050000,1.20630000,1.21557000,108612,1.00501029,1.21679107,1.21968858,1.22331719,1.22740160,1.20385246,1.20787187,1.21146533,1.21435015
2015,4,30,1.20185000,1.21322000,1.19969000,1.20748000,110229,0.99334469,1.20869295,1.21157117,1.21517563,1.21923285,1.19584044,1.19983311,1.20340265,1.20626827
2015,4,29,1.20324000,1.20733000,1.19445000,1.20187000,89373,0.99535396,1.20307731,1.20594216,1.20952988,1.21356825,1.19028452,1.19425863,1.19781159,1.20066390
2015,4,28,1.20848000,1.21169000,1.20149000,1.20338000,78996,1.00125638,1.20458883,1.20745728,1.21104950,1.21509295,1.19177996,1.19575907,1.19931649,1.20217239
2015,4,27,1.21859000,1.21951000,1.20802000,1.20848000,86122,1.00423806,1.20969395,1.21257456,1.21618200,1.22024259,1.19683080,1.20082677,1.20439927,1.20726727
